10        Threads
1         Connections per thread
100000    Requests per client


ALL STATS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets        66892.64          ---          ---      0.14700     70086.21 
Gets            0.00         0.00         0.00      0.00000         0.00 
Waits           0.00          ---          ---      0.00000          --- 
Totals      66892.64         0.00         0.00      0.14700     70086.21 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       0.041         0.00
SET       0.042         0.00
SET       0.043         0.00
SET       0.044         0.01
SET       0.045         0.01
SET       0.046         0.02
SET       0.047         0.03
SET       0.048         0.04
SET       0.049         0.05
SET       0.050         0.06
SET       0.051         0.07
SET       0.052         0.07
SET       0.053         0.07
SET       0.054         0.08
SET       0.055         0.08
SET       0.056         0.08
SET       0.057         0.08
SET       0.058         0.08
SET       0.059         0.09
SET       0.060         0.09
SET       0.061         0.09
SET       0.062         0.10
SET       0.063         0.10
SET       0.064         0.10
SET       0.065         0.10
SET       0.066         0.11
SET       0.067         0.11
SET       0.068         0.11
SET       0.069         0.12
SET       0.070         0.12
SET       0.071         0.13
SET       0.072         0.14
SET       0.073         0.14
SET       0.074         0.15
SET       0.075         0.16
SET       0.076         0.16
SET       0.077         0.17
SET       0.078         0.17
SET       0.079         0.18
SET       0.080         0.19
SET       0.081         0.20
SET       0.082         0.22
SET       0.083         0.23
SET       0.084         0.25
SET       0.085         0.26
SET       0.086         0.27
SET       0.087         0.28
SET       0.088         0.30
SET       0.089         0.31
SET       0.090         0.32
SET       0.091         0.33
SET       0.092         0.34
SET       0.093         0.36
SET       0.094         0.38
SET       0.095         0.41
SET       0.096         0.45
SET       0.097         0.51
SET       0.098         0.60
SET       0.099         0.73
SET       0.100         2.70
SET       0.110        18.07
SET       0.120        40.49
SET       0.130        59.47
SET       0.140        71.75
SET       0.150        79.27
SET       0.160        84.69
SET       0.170        89.75
SET       0.180        93.78
SET       0.190        96.23
SET       0.200        97.84
SET       0.210        98.81
SET       0.220        99.25
SET       0.230        99.48
SET       0.240        99.61
SET       0.250        99.69
SET       0.260        99.74
SET       0.270        99.78
SET       0.280        99.81
SET       0.290        99.83
SET       0.300        99.84
SET       0.310        99.85
SET       0.320        99.86
SET       0.330        99.86
SET       0.340        99.87
SET       0.350        99.87
SET       0.360        99.88
SET       0.370        99.88
SET       0.380        99.88
SET       0.390        99.88
SET       0.400        99.89
SET       0.410        99.89
SET       0.420        99.89
SET       0.430        99.89
SET       0.440        99.89
SET       0.450        99.89
SET       0.460        99.90
SET       0.470        99.90
SET       0.480        99.90
SET       0.490        99.90
SET       0.500        99.90
SET       0.510        99.90
SET       0.520        99.90
SET       0.530        99.90
SET       0.540        99.90
SET       0.550        99.90
SET       0.560        99.90
SET       0.570        99.90
SET       0.580        99.90
SET       0.590        99.91
SET       0.600        99.91
SET       0.610        99.91
SET       0.620        99.91
SET       0.630        99.91
SET       0.640        99.91
SET       0.650        99.91
SET       0.660        99.91
SET       0.670        99.91
SET       0.680        99.91
SET       0.690        99.91
SET       0.700        99.91
SET       0.710        99.91
SET       0.720        99.91
SET       0.730        99.91
SET       0.740        99.92
SET       0.750        99.92
SET       0.760        99.92
SET       0.770        99.92
SET       0.780        99.92
SET       0.790        99.92
SET       0.800        99.92
SET       0.810        99.92
SET       0.820        99.92
SET       0.830        99.92
SET       0.840        99.93
SET       0.850        99.93
SET       0.860        99.93
SET       0.870        99.93
SET       0.880        99.93
SET       0.890        99.93
SET       0.900        99.93
SET       0.910        99.93
SET       0.920        99.93
SET       0.930        99.93
SET       0.940        99.93
SET       0.950        99.93
SET       0.960        99.93
SET       0.990        99.93
SET       1.000        99.93
SET       1.100        99.93
SET       1.200        99.93
SET       1.300        99.94
SET       1.400        99.94
SET       1.500        99.94
SET       1.600        99.94
SET       1.700        99.94
SET       1.800        99.94
SET       1.900        99.94
SET       2.000        99.94
SET       2.100        99.94
SET       2.200        99.95
SET       2.300        99.95
SET       2.400        99.95
SET       2.600        99.95
SET       2.700        99.95
SET       2.900        99.95
SET       3.000        99.95
SET       3.100        99.95
SET       3.200        99.95
SET       3.300        99.95
SET       3.400        99.95
SET       3.500        99.96
SET       3.600        99.96
SET       3.700        99.96
SET       3.800        99.96
SET       3.900        99.96
SET       4.000        99.96
SET       4.100        99.96
SET       4.200        99.96
SET       4.300        99.96
SET       4.400        99.96
SET       4.600        99.96
SET       4.700        99.96
SET       4.800        99.96
SET       4.900        99.96
SET       5.100        99.96
SET       5.300        99.96
SET       5.400        99.96
SET       5.500        99.97
SET       5.600        99.97
SET       5.800        99.97
SET       5.900        99.97
SET       6.500        99.97
SET       6.600        99.97
SET       6.700        99.97
SET       6.800        99.97
SET       6.900        99.97
SET       7.000        99.97
SET       7.100        99.97
SET       8.300        99.97
SET       8.400        99.97
SET       8.800        99.97
SET       8.900        99.97
SET       9.200        99.98
SET       9.300        99.98
SET       9.400        99.98
SET       9.500        99.98
SET       9.600        99.98
SET       9.700        99.98
SET      10.000        99.98
SET      11.000        99.98
SET      12.000        99.98
SET      14.000        99.99
SET      15.000        99.99
SET      16.000        99.99
SET      18.000        99.99
SET      19.000        99.99
SET      23.000        99.99
SET      30.000        99.99
SET      37.000        99.99
SET      38.000        99.99
SET      40.000        99.99
SET      41.000       100.00
SET     110.000       100.00
SET     120.000       100.00
SET     190.000       100.00
---
---
