15        Threads
1         Connections per thread
100000    Requests per client


ALL STATS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets        72932.57          ---          ---      0.20300     76414.50 
Gets            0.00         0.00         0.00      0.00000         0.00 
Waits           0.00          ---          ---      0.00000          --- 
Totals      72932.57         0.00         0.00      0.20300     76414.50 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       0.035         0.00
SET       0.037         0.00
SET       0.038         0.00
SET       0.039         0.00
SET       0.040         0.00
SET       0.041         0.00
SET       0.042         0.00
SET       0.043         0.01
SET       0.044         0.01
SET       0.045         0.01
SET       0.046         0.01
SET       0.047         0.02
SET       0.048         0.02
SET       0.049         0.02
SET       0.050         0.02
SET       0.051         0.02
SET       0.052         0.02
SET       0.053         0.02
SET       0.054         0.02
SET       0.055         0.02
SET       0.056         0.03
SET       0.057         0.03
SET       0.058         0.03
SET       0.059         0.03
SET       0.060         0.03
SET       0.061         0.03
SET       0.062         0.03
SET       0.063         0.03
SET       0.064         0.03
SET       0.065         0.04
SET       0.066         0.04
SET       0.067         0.04
SET       0.068         0.04
SET       0.069         0.04
SET       0.070         0.05
SET       0.071         0.05
SET       0.072         0.05
SET       0.073         0.06
SET       0.074         0.06
SET       0.075         0.06
SET       0.076         0.06
SET       0.077         0.06
SET       0.078         0.07
SET       0.079         0.07
SET       0.080         0.08
SET       0.081         0.08
SET       0.082         0.08
SET       0.083         0.08
SET       0.084         0.09
SET       0.085         0.09
SET       0.086         0.09
SET       0.087         0.09
SET       0.088         0.09
SET       0.089         0.10
SET       0.090         0.10
SET       0.091         0.11
SET       0.092         0.11
SET       0.093         0.12
SET       0.094         0.12
SET       0.095         0.12
SET       0.096         0.13
SET       0.097         0.13
SET       0.098         0.13
SET       0.099         0.13
SET       0.100         0.14
SET       0.110         0.17
SET       0.120         0.19
SET       0.130         0.28
SET       0.140         1.87
SET       0.150         8.91
SET       0.160        23.45
SET       0.170        48.25
SET       0.180        68.99
SET       0.190        79.16
SET       0.200        84.02
SET       0.210        86.64
SET       0.220        88.86
SET       0.230        91.05
SET       0.240        93.18
SET       0.250        94.97
SET       0.260        96.50
SET       0.270        97.46
SET       0.280        98.11
SET       0.290        98.46
SET       0.300        98.64
SET       0.310        98.75
SET       0.320        98.87
SET       0.330        99.02
SET       0.340        99.18
SET       0.350        99.37
SET       0.360        99.53
SET       0.370        99.65
SET       0.380        99.73
SET       0.390        99.78
SET       0.400        99.80
SET       0.410        99.82
SET       0.420        99.83
SET       0.430        99.84
SET       0.440        99.84
SET       0.450        99.85
SET       0.460        99.85
SET       0.470        99.85
SET       0.480        99.86
SET       0.490        99.86
SET       0.500        99.86
