10        Threads
1         Connections per thread
100000    Requests per client


ALL STATS
===================================================================================================
Type         Ops/sec     Hits/sec   Misses/sec    MOVED/sec      ASK/sec      Latency       KB/sec 
---------------------------------------------------------------------------------------------------
Sets            0.00          ---          ---         0.00         0.00      0.00000         0.00 
Gets       332913.97    332913.97         0.00         0.00         0.00      0.08800    347182.33 
Waits           0.00          ---          ---          ---          ---      0.00000          --- 
Totals     332913.97    332913.97         0.00         0.00         0.00      0.08800    347182.33 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
---
GET       0.018         0.00
GET       0.020         0.00
GET       0.021         0.00
GET       0.022         0.00
GET       0.023         0.01
GET       0.024         0.02
GET       0.025         0.04
GET       0.026         0.05
GET       0.027         0.06
GET       0.028         0.08
GET       0.029         0.10
GET       0.030         0.13
GET       0.031         0.15
GET       0.032         0.16
GET       0.033         0.17
GET       0.034         0.17
GET       0.035         0.18
GET       0.036         0.18
GET       0.037         0.19
GET       0.038         0.20
GET       0.039         0.21
GET       0.040         0.21
GET       0.041         0.22
GET       0.042         0.24
GET       0.043         0.24
GET       0.044         0.25
GET       0.045         0.26
GET       0.046         0.26
GET       0.047         0.27
GET       0.048         0.27
GET       0.049         0.28
GET       0.050         0.29
GET       0.051         0.29
GET       0.052         0.30
GET       0.053         0.31
GET       0.054         0.32
GET       0.055         0.33
GET       0.056         0.35
GET       0.057         0.37
GET       0.058         0.38
GET       0.059         0.41
GET       0.060         0.45
GET       0.061         0.50
GET       0.062         0.56
GET       0.063         0.64
GET       0.064         0.76
GET       0.065         0.91
GET       0.066         1.10
GET       0.067         1.36
GET       0.068         1.71
GET       0.069         2.16
GET       0.070         2.74
GET       0.071         3.52
GET       0.072         4.55
GET       0.073         5.86
GET       0.074         7.55
GET       0.075         9.67
GET       0.076        12.27
GET       0.077        15.59
GET       0.078        19.60
GET       0.079        24.33
GET       0.080        29.70
GET       0.081        35.34
GET       0.082        40.98
GET       0.083        46.16
GET       0.084        50.72
GET       0.085        54.51
GET       0.086        57.51
GET       0.087        60.01
GET       0.088        62.15
GET       0.089        64.02
GET       0.090        65.73
GET       0.091        67.36
GET       0.092        68.99
GET       0.093        70.58
GET       0.094        72.10
GET       0.095        73.56
GET       0.096        74.97
GET       0.097        76.32
GET       0.098        77.63
GET       0.099        78.90
GET       0.100        85.20
GET       0.110        95.21
GET       0.120        98.03
GET       0.130        98.94
GET       0.140        99.38
GET       0.150        99.60
GET       0.160        99.73
GET       0.170        99.82
GET       0.180        99.86
GET       0.190        99.89
GET       0.200        99.90
GET       0.210        99.91
GET       0.220        99.92
GET       0.230        99.94
GET       0.240        99.95
GET       0.250        99.96
GET       0.260        99.96
GET       0.270        99.96
GET       0.280        99.97
GET       0.290        99.97
GET       0.300        99.97
GET       0.310        99.97
GET       0.320        99.98
GET       0.330        99.98
GET       0.340        99.99
GET       0.350        99.99
GET       0.360        99.99
GET       0.370        99.99
GET       0.380        99.99
GET       0.390       100.00
GET       0.400       100.00
GET       0.410       100.00
GET       0.420       100.00
GET       0.430       100.00
GET       0.450       100.00
GET       0.460       100.00
GET       0.500       100.00
GET       0.780       100.00
GET       0.790       100.00
GET       0.800       100.00
GET       0.810       100.00
GET       0.830       100.00
GET       0.840       100.00
GET       0.850       100.00
GET       0.860       100.00
GET       0.870       100.00
GET       0.880       100.00
GET       0.890       100.00
GET       0.910       100.00
GET       2.800       100.00
---
